,count,Random,MostPopular,UserItemAvg,UserKNN,UserKNNAvg,NMF,SVD
81978,0.001100975149418,10,0,4,4,4,4,4
3149,0.001100975149418,8,0,2,2,2,2,2
13187,0.001100975149418,8,0,2,1,1,2,2
36227,0.001100975149418,10,0,0,0,0,0,0
9070,0.001100975149418,6,0,1,1,1,1,1
3572,0.001100975149418,6,0,1,1,1,1,1
112525,0.001100975149418,3,0,1,1,1,1,1
8811,0.001100975149418,5,0,2,2,2,2,2
57439,0.001100975149418,6,0,2,2,2,2,2
22589,0.001100975149418,7,0,1,2,2,3,2
44409,0.001100975149418,12,0,1,1,1,1,1
102746,0.001100975149418,9,0,1,1,1,1,1
87727,0.001100975149418,12,0,2,2,2,2,2
7230,0.001100975149418,15,0,1,1,1,1,1
85234,0.001100975149418,7,0,1,1,1,1,1
9533,0.001100975149418,4,0,2,2,2,2,2
50989,0.001100975149418,8,0,2,2,2,2,2
11249,0.001100975149418,4,0,0,0,1,1,1
1494,0.001100975149418,3,0,2,2,2,2,2
22303,0.001100975149418,10,0,1,2,2,1,1
82095,0.001100975149418,8,0,3,3,3,3,3
46921,0.001100975149418,8,0,3,4,4,4,4
11718,0.001100975149418,9,0,1,0,0,1,1
9278,0.001100975149418,3,0,2,2,2,2,2
11092,0.001100975149418,11,0,0,0,0,0,0
88415,0.001100975149418,8,0,0,0,0,0,0
30073,0.001100975149418,8,0,2,2,2,2,2
61018,0.001100975149418,6,0,3,3,3,3,3
26976,0.001100975149418,6,0,2,2,2,2,2
54044,0.001100975149418,5,0,1,1,1,1,1
8998,0.001100975149418,5,0,2,2,2,2,2
79130,0.001100975149418,10,0,2,2,2,2,2
55407,0.001100975149418,4,0,1,1,1,1,1
16055,0.001100975149418,5,0,2,2,2,2,2
54347,0.001100975149418,4,0,1,1,1,1,1
7662,0.001100975149418,10,0,3,3,3,3,3
47777,0.001100975149418,5,0,1,0,0,1,1
24353,0.001100975149418,2,0,1,1,1,1,1
16500,0.001100975149418,10,0,2,1,1,2,2
29494,0.001100975149418,9,0,3,3,3,3,2
33762,0.001100975149418,8,0,1,1,1,1,1
16349,0.001100975149418,5,0,0,0,0,0,0
35867,0.001100975149418,4,0,2,2,2,2,2
1631,0.001100975149418,10,0,2,2,2,2,2
39097,0.001100975149418,9,0,0,0,0,0,0
28225,0.001100975149418,5,0,1,1,1,1,1
33026,0.001100975149418,5,0,2,2,2,2,2
33746,0.001100975149418,9,0,3,2,3,2,3
33732,0.001100975149418,7,0,0,0,0,0,0
20602,0.001100975149418,5,0,1,1,1,1,1
28625,0.001100975149418,11,0,1,1,1,1,1
28668,0.001100975149418,8,0,0,0,0,0,0
21963,0.001100975149418,12,0,3,3,3,3,3
22811,0.001100975149418,13,0,1,1,1,1,1
44126,0.001100975149418,3,0,1,1,1,1,1
53788,0.001100975149418,4,0,0,0,0,0,0
38375,0.001100975149418,9,0,1,1,1,1,1
35499,0.001100975149418,11,0,1,1,1,1,1
36818,0.001100975149418,10,0,0,0,0,0,0
10475,0.001100975149418,6,0,1,1,1,1,1
28773,0.001100975149418,5,0,1,1,1,1,1
43996,0.001100975149418,9,0,1,1,1,0,0
31451,0.001100975149418,8,0,1,1,1,1,1
47353,0.001100975149418,4,0,0,0,0,0,0
23071,0.001100975149418,6,0,1,1,1,1,1
30903,0.001100975149418,10,0,1,0,0,0,0
153262,0.001100975149418,8,0,2,2,2,2,2
2865,0.001100975149418,5,0,2,2,2,2,2
37218,0.001100975149418,6,0,3,3,3,3,3
39498,0.001100975149418,5,0,3,3,3,3,3
24659,0.001100975149418,7,0,0,0,0,0,0
7231,0.001100975149418,6,0,0,0,0,0,0
64220,0.001100975149418,10,0,2,1,1,1,2
35984,0.001100975149418,8,0,0,0,0,0,0
28064,0.001100975149418,9,0,3,3,3,3,3
4130,0.001100975149418,7,0,2,2,2,2,2
34223,0.001100975149418,13,0,0,0,0,0,0
1090,0.001100975149418,4,0,0,0,0,0,0
21860,0.001100975149418,12,0,3,3,3,3,3
19063,0.001100975149418,4,0,1,1,1,1,1
18277,0.001100975149418,10,0,1,1,1,1,1
48480,0.001100975149418,8,0,2,2,2,2,2
17900,0.001100975149418,6,0,0,0,0,0,0
56454,0.001100975149418,7,0,0,0,0,0,0
27810,0.001100975149418,7,0,1,1,1,1,1
34174,0.001100975149418,10,0,2,2,2,2,2
39863,0.001100975149418,7,0,3,2,2,2,3
31079,0.001100975149418,4,0,1,1,1,1,1
21592,0.001100975149418,6,0,3,3,3,2,3
45126,0.001100975149418,8,0,0,0,0,0,0
60876,0.001100975149418,4,0,0,0,0,0,0
18026,0.001100975149418,4,0,1,2,2,2,2
20471,0.001100975149418,5,0,3,3,3,3,3
3541,0.001100975149418,7,0,1,0,0,1,1
43499,0.001100975149418,9,0,1,1,1,1,1
54456,0.001100975149418,6,0,0,0,0,0,0
24688,0.001100975149418,13,0,1,1,1,1,1
1688,0.001100975149418,7,0,0,1,1,0,1
39392,0.001100975149418,8,0,1,1,1,1,1
15920,0.001100975149418,10,0,2,1,2,2,2
54827,0.001100975149418,12,0,0,2,2,1,1
29419,0.001100975149418,11,0,3,3,3,3,3
73002,0.001100975149418,7,0,2,2,2,2,2
59633,0.001100975149418,7,0,1,1,1,1,1
16274,0.001100975149418,3,0,0,0,0,0,0
54670,0.001100975149418,4,0,0,0,0,0,0
27960,0.001100975149418,11,0,0,0,0,0,0
27905,0.001100975149418,4,0,3,3,3,3,3
19581,0.001100975149418,8,0,1,1,1,1,1
1607,0.001100975149418,11,0,4,4,4,4,4
933,0.001100975149418,5,0,0,0,0,0,0
11798,0.001100975149418,11,0,0,0,0,0,0
35723,0.001100975149418,11,0,1,2,2,2,1
29340,0.001100975149418,4,0,0,0,0,0,0
32841,0.001100975149418,4,0,2,2,2,2,2
27907,0.001100975149418,4,0,1,1,1,1,1
36151,0.001100975149418,8,0,1,1,1,1,1
24936,0.001100975149418,12,0,3,3,3,2,3
43836,0.001100975149418,6,0,2,2,2,2,1
118025,0.001100975149418,9,0,1,1,1,1,1
33670,0.001100975149418,8,0,1,1,1,1,1
777,0.001100975149418,7,0,1,1,1,1,1
30215,0.001100975149418,3,0,4,4,4,4,4
29843,0.001100975149418,3,0,0,0,0,0,0
32037,0.001100975149418,3,0,1,1,1,1,1
2956,0.001100975149418,13,0,5,5,5,5,5
53460,0.001100975149418,13,0,2,2,2,2,2
56150,0.001100975149418,11,0,4,4,4,4,4
29830,0.001100975149418,6,0,1,1,1,1,1
28697,0.001100975149418,7,0,1,1,1,1,1
39761,0.001100975149418,7,0,0,0,0,0,0
2327,0.001100975149418,8,0,0,2,2,0,0
6203,0.001100975149418,6,0,0,0,0,0,0
44240,0.001100975149418,9,0,1,1,1,1,1
11461,0.001100975149418,10,0,1,1,1,1,1
35225,0.001100975149418,9,0,1,1,1,1,1
10793,0.001100975149418,9,0,1,1,1,1,1
27078,0.001100975149418,4,0,3,3,3,3,3
29643,0.001100975149418,4,0,2,2,2,2,2
29438,0.001100975149418,9,0,2,2,2,2,2
19859,0.001100975149418,6,0,0,0,0,0,0
29873,0.001100975149418,7,0,1,2,1,1,1
45525,0.001100975149418,12,0,2,2,2,2,2
30104,0.001100975149418,12,0,1,1,1,1,1
33334,0.001100975149418,4,0,1,1,1,1,1
24363,0.001100975149418,8,0,1,1,1,2,2
9494,0.001100975149418,8,0,1,1,1,1,1
27594,0.001100975149418,6,0,2,2,2,2,2
67734,0.001100975149418,4,0,3,3,3,3,3
45437,0.001100975149418,11,0,2,2,2,2,2
58042,0.001100975149418,10,0,1,1,1,1,1
5552,0.001100975149418,6,0,3,3,3,3,3
44080,0.001100975149418,4,0,1,1,1,1,1
2218,0.001100975149418,5,0,1,1,1,1,1
24387,0.001100975149418,7,0,2,2,2,2,2
3333,0.001100975149418,8,0,2,2,2,2,2
25184,0.001100975149418,7,0,2,2,2,2,2
30186,0.001100975149418,7,0,0,0,0,0,0
29224,0.001100975149418,8,0,2,2,2,2,2
10983,0.001100975149418,6,0,1,1,1,1,1
24981,0.001100975149418,12,0,3,3,3,3,3
45134,0.001100975149418,5,0,0,0,0,0,0
13197,0.001100975149418,8,0,1,1,1,1,1
21160,0.001100975149418,8,0,0,0,0,0,0
46575,0.001100975149418,10,0,0,0,0,0,0
52586,0.001100975149418,12,0,0,0,0,0,0
29490,0.001100975149418,5,0,0,0,0,0,0
44619,0.001100975149418,9,0,0,2,1,1,0
21322,0.001100975149418,6,0,0,0,0,0,0
52495,0.001100975149418,6,0,0,0,0,0,0
19763,0.001100975149418,9,0,1,1,1,1,1
59161,0.001100975149418,9,0,3,3,3,3,3
2530,0.001100975149418,9,0,1,1,1,1,1
14719,0.001100975149418,4,0,0,0,0,0,0
30667,0.001100975149418,11,0,2,2,2,2,2
20396,0.001100975149418,9,0,0,0,0,0,0
29282,0.001100975149418,5,0,3,3,3,3,3
44574,0.001100975149418,7,0,2,3,2,2,1
46933,0.001100975149418,5,0,0,0,0,0,0
61014,0.001100975149418,4,0,3,3,3,4,3
17983,0.001100975149418,6,0,1,1,1,1,1
47025,0.001100975149418,7,0,1,1,1,1,1
71665,0.001100975149418,6,0,1,1,1,1,1
35716,0.001100975149418,6,0,3,3,3,3,3
439,0.001100975149418,7,0,3,3,3,3,3
7117,0.001100975149418,3,0,0,0,0,0,0
36333,0.001100975149418,8,0,1,1,1,1,1
102343,0.001100975149418,8,0,3,3,3,3,3
46076,0.001100975149418,9,0,2,2,2,2,2
27697,0.001100975149418,5,0,1,1,1,1,1
31964,0.001100975149418,5,0,0,0,0,0,0
28800,0.001100975149418,9,0,5,5,5,5,5
8881,0.001100975149418,12,0,2,2,2,1,2
29368,0.001100975149418,7,0,2,2,2,2,2
31360,0.001100975149418,12,0,3,3,3,3,3
15159,0.001100975149418,5,0,0,1,1,0,0
78852,0.001100975149418,5,0,2,2,2,2,2
35161,0.001100975149418,6,0,2,2,2,2,2
27193,0.001100975149418,8,0,0,0,0,0,0
38093,0.001100975149418,10,0,2,2,2,2,2
69444,0.001100975149418,11,0,1,1,1,1,1
29517,0.001100975149418,15,0,1,1,1,1,1
36377,0.001100975149418,4,0,1,1,1,1,1
38296,0.001100975149418,7,0,1,1,1,1,1
47453,0.001100975149418,6,0,1,1,1,1,1
48837,0.001100975149418,10,0,0,0,0,0,0
12192,0.001100975149418,9,0,1,1,1,1,1
58286,0.001100975149418,7,0,1,1,1,1,1
153909,0.001100975149418,7,0,1,1,1,1,1
23295,0.001100975149418,7,0,1,1,1,1,2
61196,0.001100975149418,10,0,3,3,3,3,3
34682,0.001100975149418,14,0,1,1,1,1,1
23105,0.001100975149418,6,0,1,1,1,1,1
14535,0.001100975149418,6,0,0,0,0,0,0
24406,0.001100975149418,9,0,0,1,1,1,0
36577,0.001100975149418,16,0,4,3,4,1,3
18989,0.001100975149418,8,0,1,1,1,1,1
15119,0.001100975149418,8,0,0,0,0,0,0
9916,0.001100975149418,7,0,2,2,2,2,2
49052,0.001100975149418,5,0,3,4,4,3,3
51248,0.001100975149418,8,0,1,1,1,2,1
27279,0.001100975149418,7,0,1,1,1,1,1
15456,0.001100975149418,13,0,3,3,3,3,3
16403,0.001100975149418,3,0,2,2,2,2,2
24736,0.001100975149418,9,0,2,2,2,2,2
34429,0.001100975149418,9,0,3,3,3,3,3
42745,0.001100975149418,6,0,0,0,0,0,0
19227,0.001100975149418,7,0,1,1,1,1,1
33854,0.001100975149418,7,0,2,2,2,2,2
25546,0.001100975149418,8,0,1,1,1,1,1
2996,0.001100975149418,10,0,2,2,2,2,2
52509,0.001100975149418,12,0,1,1,1,1,1
49386,0.001100975149418,5,0,5,5,5,5,5
23224,0.001100975149418,7,0,3,3,3,3,3
27270,0.001100975149418,5,0,3,3,3,3,3
63398,0.001100975149418,10,0,2,1,2,2,2
50470,0.001100975149418,9,0,2,2,2,2,2
46320,0.001100975149418,15,0,2,2,2,2,2
23228,0.001100975149418,11,0,1,1,1,1,1
69955,0.001100975149418,5,0,0,0,0,0,0
9673,0.001100975149418,9,0,0,0,0,0,0
49935,0.001100975149418,6,0,0,0,1,0,0
15107,0.001100975149418,6,0,2,1,1,1,2
74720,0.001100975149418,6,0,2,2,2,2,2
31960,0.001100975149418,8,0,1,1,1,1,1
7385,0.001100975149418,9,0,0,0,0,0,0
32651,0.001100975149418,8,0,2,2,2,2,2
79923,0.001100975149418,7,0,1,1,1,1,1
2612,0.001100975149418,10,0,1,1,1,1,1
26852,0.001100975149418,12,0,0,0,0,0,0
36641,0.001100975149418,11,0,1,1,1,1,1
26482,0.001100975149418,9,0,3,1,1,2,3
26788,0.001100975149418,9,0,0,0,0,0,0
61352,0.001100975149418,3,0,2,2,2,2,2
70324,0.001100975149418,7,0,2,2,2,2,2
25227,0.001100975149418,9,0,4,4,4,4,3
32990,0.001100975149418,10,0,2,3,3,2,3
20537,0.001100975149418,12,0,3,3,3,3,3
9321,0.001100975149418,8,0,2,2,2,2,2
27243,0.001100975149418,7,0,2,2,2,2,2
7969,0.001100975149418,13,0,2,2,2,2,2
34692,0.001100975149418,12,0,0,0,0,0,0
50994,0.001100975149418,5,0,1,1,1,1,1
144466,0.001100975149418,9,0,2,2,2,2,2
9540,0.001100975149418,6,0,3,3,3,3,3
24361,0.001100975149418,7,0,4,4,4,4,4
49496,0.001100975149418,11,0,1,2,2,1,1
26612,0.001100975149418,8,0,3,2,2,3,3
8604,0.001100975149418,8,0,3,3,3,3,3
20752,0.001100975149418,7,0,1,1,1,1,1
50526,0.001100975149418,7,0,1,1,1,1,1
27973,0.001100975149418,11,0,0,0,0,1,1
25350,0.001100975149418,4,0,1,1,1,1,1
1687,0.001100975149418,13,0,0,0,0,0,0
60969,0.001100975149418,4,0,1,1,1,1,1
32287,0.001100975149418,10,0,3,3,3,3,3
22060,0.001100975149418,11,0,2,2,2,2,2
2646,0.001100975149418,5,0,1,1,1,1,1
42905,0.001100975149418,4,0,2,2,2,2,2
77047,0.001100975149418,9,0,1,1,1,1,1
25913,0.001100975149418,6,0,0,0,0,0,0
25087,0.001100975149418,6,0,3,2,2,3,3
51870,0.001100975149418,11,0,1,1,1,1,1
15048,0.001100975149418,6,0,1,1,1,1,1
26554,0.001100975149418,10,0,1,1,1,0,1
42968,0.001100975149418,8,0,0,0,0,0,0
37840,0.001100975149418,8,0,0,0,0,0,0
46979,0.001100975149418,10,0,0,0,0,0,0
1304,0.001100975149418,8,0,1,1,1,1,1
9251,0.001100975149418,2,0,2,2,2,2,2
27719,0.001100975149418,7,0,1,1,1,1,1
23814,0.001100975149418,3,0,1,1,1,1,1
36923,0.001100975149418,10,0,3,3,3,3,3
27878,0.001100975149418,6,0,2,2,2,3,3
37138,0.001100975149418,6,0,0,0,0,0,0
31403,0.001100975149418,13,0,2,2,2,2,1
75198,0.001100975149418,7,0,2,1,1,2,2
27349,0.001100975149418,5,0,1,1,1,1,1
42800,0.001100975149418,12,0,1,1,1,0,1
61798,0.001100975149418,5,0,1,1,1,1,1
34919,0.001100975149418,7,0,3,3,3,3,3
26556,0.001100975149418,9,0,0,0,0,0,0
15156,0.001100975149418,9,0,2,2,2,2,2
19806,0.001100975149418,9,0,1,1,1,1,1
22217,0.001100975149418,6,0,3,3,3,3,3
28663,0.0009436929852154,4,0,2,2,2,2,2
76488,0.0009436929852154,7,0,2,2,2,2,2
103287,0.0009436929852154,5,0,2,2,2,2,2
46836,0.0009436929852154,11,0,2,2,2,2,2
31681,0.0009436929852154,8,0,1,1,1,1,1
44747,0.0009436929852154,6,0,3,3,3,3,3
98531,0.0009436929852154,8,0,0,0,0,0,0
15571,0.0009436929852154,6,0,0,0,0,0,0
46719,0.0009436929852154,9,0,2,2,2,2,2
22918,0.0009436929852154,12,0,1,1,1,1,1
67306,0.0009436929852154,12,0,2,2,2,2,2
35948,0.0009436929852154,9,0,2,2,2,2,2
1960,0.0009436929852154,3,0,1,1,1,1,1
23226,0.0009436929852154,10,0,1,1,2,1,1
54729,0.0009436929852154,8,0,0,0,0,0,0
18203,0.0009436929852154,8,0,1,1,1,1,1
10348,0.0009436929852154,9,0,1,1,1,1,1
27115,0.0009436929852154,7,0,0,1,1,0,0
59117,0.0009436929852154,9,0,1,1,1,1,1
1098,0.0009436929852154,13,0,1,1,1,1,1
36390,0.0009436929852154,4,0,3,3,2,3,3
85787,0.0009436929852154,5,0,1,1,1,1,1
954,0.0009436929852154,6,0,2,2,1,1,2
29549,0.0009436929852154,7,0,1,1,1,1,1
4036,0.0009436929852154,6,0,0,0,0,0,0
10656,0.0009436929852154,13,0,0,1,0,1,0
13764,0.0009436929852154,4,0,1,1,1,1,1
17978,0.0009436929852154,7,0,0,0,0,0,0
56243,0.0009436929852154,9,0,2,2,2,2,2
106665,0.0009436929852154,6,0,1,1,1,1,1
35269,0.0009436929852154,16,0,2,2,2,2,2
37225,0.0009436929852154,4,0,1,1,1,1,1
59126,0.0009436929852154,8,0,1,1,0,0,1
36852,0.0009436929852154,13,0,1,1,1,1,1
20311,0.0009436929852154,9,0,0,0,0,0,0
26462,0.0009436929852154,2,0,0,0,0,0,0
33208,0.0009436929852154,7,0,0,0,0,0,0
62477,0.0009436929852154,8,0,0,0,0,0,0
10284,0.0009436929852154,10,0,2,2,2,2,2
21806,0.0009436929852154,8,0,1,1,1,1,1
44817,0.0009436929852154,6,0,0,0,0,0,0
10350,0.0009436929852154,9,0,0,0,0,0,0
82286,0.0009436929852154,12,0,3,3,3,3,3
130530,0.0009436929852154,9,0,0,0,0,0,0
922,0.0009436929852154,9,0,0,0,0,0,0
13809,0.0009436929852154,4,0,2,2,2,2,2
26798,0.0009436929852154,12,0,0,0,0,0,0
11912,0.0009436929852154,10,0,0,0,0,0,0
26126,0.0009436929852154,6,0,1,1,1,1,1
13690,0.0009436929852154,9,0,1,1,1,1,1
80725,0.0009436929852154,13,0,3,3,3,3,3
41897,0.0009436929852154,11,0,2,2,2,2,2
76574,0.0009436929852154,8,0,1,1,1,1,1
20388,0.0009436929852154,6,0,0,0,0,0,0
20347,0.0009436929852154,10,0,3,3,3,3,3
47700,0.0009436929852154,11,0,1,1,1,1,1
5545,0.0009436929852154,7,0,0,0,0,0,0
32260,0.0009436929852154,8,0,0,0,0,0,0
512,0.0009436929852154,7,0,0,0,0,0,0
68744,0.0009436929852154,10,0,2,2,2,2,2
3035,0.0009436929852154,3,0,0,0,0,0,0
10780,0.0009436929852154,4,0,1,1,1,1,1
94388,0.0009436929852154,7,0,0,0,0,0,0
6212,0.0009436929852154,13,0,2,2,2,2,2
10385,0.0009436929852154,6,0,1,1,1,1,1
11143,0.0009436929852154,9,0,0,0,0,0,0
37614,0.0009436929852154,7,0,0,0,0,0,0
69095,0.0009436929852154,10,0,0,0,0,0,0
38761,0.0009436929852154,8,0,3,3,3,3,3
10606,0.0009436929852154,8,0,0,0,0,0,0
430,0.0009436929852154,9,0,2,2,2,2,2
16127,0.0009436929852154,6,0,0,0,0,0,0
26291,0.0009436929852154,7,0,2,2,2,2,2
10100,0.0009436929852154,7,0,1,1,1,1,1
45405,0.0009436929852154,11,0,1,1,1,1,1
24737,0.0009436929852154,6,0,0,0,0,0,0
58440,0.0009436929852154,13,0,2,2,2,2,2
101,0.0009436929852154,3,0,1,1,1,1,1
45160,0.0009436929852154,6,0,0,0,0,0,0
102508,0.0009436929852154,3,0,2,2,2,2,2
8812,0.0009436929852154,11,0,1,1,1,1,1
31971,0.0009436929852154,10,0,1,1,1,1,1
13736,0.0009436929852154,11,0,2,2,2,1,2
45133,0.0009436929852154,5,0,1,1,1,1,1
61527,0.0009436929852154,7,0,0,0,0,0,0
32424,0.0009436929852154,8,0,4,4,4,4,4
60915,0.0009436929852154,7,0,1,1,1,1,1
11495,0.0009436929852154,3,0,2,2,2,3,2
101267,0.0009436929852154,10,0,0,0,0,0,0
15822,0.0009436929852154,9,0,1,2,1,1,1
23220,0.0009436929852154,2,0,1,1,1,1,1
42810,0.0009436929852154,9,0,2,2,2,2,2
12509,0.0009436929852154,5,0,2,2,2,2,2
59980,0.0009436929852154,9,0,0,0,0,0,0
12372,0.0009436929852154,6,0,0,0,0,0,0
20052,0.0009436929852154,3,0,0,0,0,0,0
13241,0.0009436929852154,9,0,2,2,2,2,2
5983,0.0009436929852154,8,0,1,0,1,1,1
11626,0.0009436929852154,5,0,0,0,0,0,0
102785,0.0009436929852154,9,0,2,2,2,2,2
1191,0.0009436929852154,11,0,0,0,0,0,0
6010,0.0009436929852154,4,0,2,2,2,2,2
102834,0.0009436929852154,9,0,1,1,1,1,1
31875,0.0009436929852154,8,0,0,0,0,0,0
54726,0.0009436929852154,9,0,0,0,0,0,0
22595,0.0009436929852154,12,0,0,0,0,0,0
12724,0.0009436929852154,9,0,3,3,3,3,3
27406,0.0009436929852154,8,0,1,1,1,1,1
81336,0.0009436929852154,6,0,2,2,2,2,2
70260,0.0009436929852154,6,0,3,3,3,3,3
7939,0.0009436929852154,5,0,1,1,1,1,1
209,0.0009436929852154,12,0,2,2,2,2,2
14254,0.0009436929852154,10,0,0,0,0,0,0
43776,0.0009436929852154,6,0,1,1,1,1,1
72157,0.0009436929852154,12,0,1,2,2,1,1
61075,0.0009436929852154,14,0,1,1,1,1,1
38663,0.0009436929852154,4,0,2,2,2,2,2
12108,0.0009436929852154,14,0,1,2,1,1,2
12709,0.0009436929852154,9,0,2,2,2,2,2
102335,0.0009436929852154,5,0,0,0,0,0,0
12077,0.0009436929852154,8,0,1,1,1,1,1
5457,0.0009436929852154,13,0,0,0,0,0,0
33895,0.0009436929852154,11,0,2,2,2,2,2
19151,0.0009436929852154,7,0,1,1,1,1,1
29625,0.0009436929852154,6,0,0,0,0,0,0
64544,0.0009436929852154,12,0,0,0,0,0,0
56058,0.0009436929852154,6,0,0,0,0,0,0
12578,0.0009436929852154,13,0,1,1,1,1,1
73005,0.0009436929852154,1,0,0,0,0,0,0
38308,0.0009436929852154,5,0,0,0,0,0,0
12636,0.0009436929852154,8,0,1,1,1,1,1
12646,0.0009436929852154,5,0,1,1,1,1,1
60324,0.0009436929852154,9,0,1,1,1,1,1
2527,0.0009436929852154,12,0,1,1,1,1,1
58695,0.0009436929852154,7,0,0,0,0,0,0
12649,0.0009436929852154,14,0,2,2,2,2,2
63714,0.0009436929852154,6,0,1,1,1,1,1
15703,0.0009436929852154,13,0,1,1,1,1,1
35852,0.0009436929852154,10,0,1,1,1,1,1
9385,0.0009436929852154,12,0,1,1,1,1,1
12664,0.0009436929852154,8,0,2,2,2,2,2
48652,0.0009436929852154,8,0,2,3,3,2,2
95315,0.0009436929852154,7,0,1,1,1,1,1
43424,0.0009436929852154,6,0,0,0,0,0,0
101389,0.0009436929852154,6,0,0,0,0,0,0
4197,0.0009436929852154,4,0,2,2,2,2,2
1423,0.0009436929852154,7,0,1,1,1,1,1
60173,0.0009436929852154,8,0,1,1,1,1,1
30550,0.0009436929852154,6,0,1,1,1,1,0
53557,0.0009436929852154,11,0,1,1,1,1,1
25253,0.0009436929852154,5,0,2,2,2,2,2
12105,0.0009436929852154,4,0,1,1,1,1,1
34004,0.0009436929852154,10,0,0,0,0,0,0
38937,0.0009436929852154,5,0,2,2,2,2,2
29218,0.0009436929852154,9,0,0,0,0,1,0
21442,0.0009436929852154,3,0,0,0,0,0,0
35050,0.0009436929852154,8,0,2,2,2,2,2
10532,0.0009436929852154,10,0,1,1,1,1,1
23864,0.0009436929852154,12,0,2,4,4,2,3
22896,0.0009436929852154,6,0,2,2,2,2,2
8467,0.0009436929852154,8,0,1,2,2,2,1
12842,0.0009436929852154,10,0,2,2,1,1,2
38033,0.0009436929852154,9,0,2,2,2,1,2
59173,0.0009436929852154,6,0,4,4,3,4,4
12939,0.0009436929852154,10,0,0,0,0,0,0
158441,0.0009436929852154,9,0,2,2,2,2,2
11636,0.0009436929852154,13,0,0,0,0,0,0
101726,0.0009436929852154,7,0,1,1,1,1,1
25228,0.0009436929852154,5,0,0,0,0,0,0
1942,0.0009436929852154,7,0,3,3,3,3,3
57590,0.0009436929852154,4,0,1,1,1,1,1
10711,0.0009436929852154,10,0,1,1,1,1,1
26850,0.0009436929852154,14,0,3,3,3,3,3
15770,0.0009436929852154,11,0,2,2,2,1,2
22767,0.0009436929852154,3,0,0,0,0,0,0
81384,0.0009436929852154,9,0,0,0,0,0,0
3527,0.0009436929852154,10,0,3,3,3,3,3
11535,0.0009436929852154,4,0,0,0,0,0,0
39870,0.0009436929852154,5,0,2,2,2,2,2
3483,0.0009436929852154,4,0,0,0,0,0,0
3411,0.0009436929852154,10,0,2,2,2,2,2
13810,0.0009436929852154,8,0,0,0,0,0,0
33883,0.0009436929852154,8,0,0,0,0,0,0
15641,0.0009436929852154,7,0,1,1,1,1,1
21023,0.0009436929852154,7,0,1,1,1,1,1
11184,0.0009436929852154,8,0,0,0,0,0,0
35777,0.0009436929852154,10,0,2,2,2,2,2
11825,0.0009436929852154,8,0,0,0,0,0,0
36994,0.0009436929852154,11,0,3,3,3,3,3
140435,0.0009436929852154,5,0,1,1,1,1,1
12738,0.0009436929852154,5,0,2,2,2,2,2
1722,0.0009436929852154,4,0,1,1,1,1,1
23223,0.0009436929852154,8,0,0,0,0,0,0
24120,0.0009436929852154,9,0,1,1,1,1,1
40671,0.0009436929852154,2,0,2,2,2,2,2
12071,0.0009436929852154,7,0,4,4,4,3,4
30224,0.0009436929852154,9,0,0,0,0,0,0
37208,0.0009436929852154,7,0,0,0,0,0,0
50874,0.0009436929852154,8,0,1,1,1,1,1
12002,0.0009436929852154,7,0,3,3,3,3,3
45047,0.0009436929852154,11,0,1,1,1,1,1
37244,0.0009436929852154,3,0,2,2,2,2,2
11955,0.0009436929852154,10,0,0,0,0,0,0
18017,0.0009436929852154,5,0,1,1,1,1,1
25849,0.0009436929852154,4,0,2,2,2,2,2
12777,0.0009436929852154,9,0,1,1,1,1,1
23078,0.0009436929852154,8,0,1,1,1,1,1
12879,0.0009436929852154,9,0,0,0,0,0,0
48961,0.0009436929852154,6,0,1,1,1,1,1
43969,0.0009436929852154,8,0,1,1,1,1,1
21443,0.0009436929852154,5,0,2,2,2,2,3
61057,0.0009436929852154,4,0,0,0,0,0,0
21543,0.0009436929852154,9,0,1,1,1,1,1
14372,0.0009436929852154,7,0,2,2,2,2,2
22740,0.0009436929852154,12,0,0,0,0,0,0
9364,0.0009436929852154,5,0,1,1,1,1,1
19081,0.0009436929852154,5,0,0,0,0,0,0
55736,0.0009436929852154,7,0,3,3,3,3,3
75371,0.0009436929852154,5,0,0,0,0,0,0
2338,0.0009436929852154,12,0,1,2,2,2,2
57094,0.0009436929852154,6,0,0,0,0,0,0
34612,0.0009436929852154,12,0,2,2,2,2,2
2479,0.0009436929852154,6,0,2,2,2,2,2
49356,0.0009436929852154,7,0,1,1,1,1,1
9035,0.0009436929852154,6,0,2,2,2,2,2
6005,0.0009436929852154,10,0,1,1,1,1,1
43533,0.0009436929852154,6,0,0,0,0,0,0
39668,0.0009436929852154,12,0,0,0,0,0,0
51872,0.0009436929852154,10,0,0,0,0,0,0
13354,0.0009436929852154,11,0,3,3,3,3,3
21863,0.0009436929852154,9,0,1,1,1,1,1
24929,0.0009436929852154,7,0,2,2,2,2,2
1962,0.0009436929852154,6,0,2,2,2,2,2
48919,0.0009436929852154,8,0,1,1,1,1,1
38115,0.0009436929852154,8,0,1,2,2,1,1
48614,0.0009436929852154,7,0,0,0,0,0,0
99766,0.0009436929852154,12,0,1,1,1,1,1
90745,0.0009436929852154,11,0,1,1,1,1,1
32923,0.0009436929852154,9,0,2,2,2,2,2
2900,0.0009436929852154,7,0,1,1,1,1,1
44510,0.0009436929852154,6,0,1,1,1,1,1
19824,0.0009436929852154,9,0,1,1,1,1,1
59901,0.0009436929852154,6,0,0,0,0,0,0
